Class,Probability,RA,Dec,BP-RP,G,Parallax,Absolute Magnitude,Source ID
Subdwarf,Known Variable,270.0302535860401,31.577044135555543,-0.33680725,15.210573,0.6680333010056891,4.3345635614985,4603104815507642752
Subdwarf,Known Variable,272.63346523050024,5.65276256749881,-0.29078007,13.719688,1.781699101061538,4.97385980438901,4471636686912099456
Subdwarf,Known Variable,272.8666303668662,-67.38248774975999,-0.34189606,14.332641,1.109496993106052,4.558271647850416,6436060174406130176
Subdwarf,Known Variable,274.1472075131631,46.38791511255478,-0.45025826,14.638147,1.0128051327278471,4.665776468055048,2121507140335079424
Subdwarf,Known Variable,283.07503192248413,-21.797435822553386,-0.15611649,13.752785,1.1202168696826391,3.999295542765715,4078817195637328256
Subdwarf,Known Variable,285.02480927184854,62.39895234050663,-0.35578823,15.250833,0.6695329057110947,4.379692631292564,2252213921550077056
Subdwarf,Known Variable,285.75467382498465,34.75804964566552,-0.30694103,15.6764765,0.4965909211134481,4.156470376672932,2092525388221505792
Subdwarf,Known Variable,291.539357566941,37.33556192999486,-0.3047924,13.594062,1.716930099751694,4.767825071873094,2051770507972278016
Subdwarf,Known Variable,293.36050268007784,-33.66241655889594,-0.3165207,14.367265,1.1123235856982865,4.5984207304757945,6744791632048388864
Subdwarf,Known Variable,298.5621804155403,-42.11812380549483,-0.3238268,13.878683,1.2034645731938176,4.28084955160576,6687026108621705216
Subdwarf,Known Variable,300.7676969082305,-56.24798567547663,-0.4029007,15.412527,0.5204163853077061,3.994281809323757,6448016847955672832
Subdwarf,Known Variable,301.13744551809,-56.89567850693019,-0.42125702,14.803886,0.993799381525436,4.790379610668149,6447905144446115712
Subdwarf,Known Variable,301.6311546714109,1.718278691848829,-0.28206253,14.33109,1.0728432625474118,4.48377139089734,4237604850972555776
Subdwarf,Known Variable,303.17264638402315,-43.848211740807656,-0.4017973,14.662258,0.7128834703951029,3.927350724291415,6673897424389604736
Subdwarf,Known Variable,305.0019471006415,4.632371626316477,-0.34037113,13.220149,1.3286670277086383,3.83722978828367,4245906369913936000
Subdwarf,Known Variable,305.10858647275734,-19.03069804331752,-0.36960506,14.425482,0.7318937858002432,3.747722298817825,6860561685237891584
Subdwarf,Known Variable,305.49928833729274,-7.016154041892731,-0.41605377,15.027177,0.8038462253586394,4.553041883881656,4216176365771393920
Subdwarf,Known Variable,305.71363327037824,-65.42237831283518,-0.3280363,13.283801,1.6623996391525768,4.387478179716673,6429036528482072576
